,name,title_clean,revenues_clean,gross_profit
1558,Sidney J Furie,Superman IV: The Quest for Peace,15700000.0,-9150000.0
136,Robert Lee King,Psycho Beach Party,268117.0,-1365941.5
1690,Martin Weisz,The Hills Have Eyes 2,37400000.0,3700000.0
2638,James Bobin,The Muppets,165200000.0,37600000.0
2639,James Bobin,The Muppets,165200000.0,37600000.0
3239,James Bobin,Muppets Most Wanted,80400000.0,-9800000.0
2370,Glenn Ficarra,I Love You Phillip Morris,20700000.0,-2650000.0
2550,Glenn Ficarra,"Crazy, Stupid, Love",142900000.0,21450000.0
3402,Glenn Ficarra,Focus,159100000.0,29450000.0
3516,Glenn Ficarra,Whiskey Tango Foxtrot,24900000.0,-22550000.0
2949,Ray Bengston,Alone yet Not Alone,887851.0,-6556074.5
218,Luis Mandoki,Angel Eyes,29715606.0,-38142197.0
614,Luis Mandoki,Trapped,13414416.0,-23292792.0
82,Ron Howard,Dr. Seuss' How the Grinch Stole Christmas,345100000.0,49550000.0
224,Ron Howard,A Beautiful Mind,313000000.0,98500000.0
771,Ron Howard,The Missing,38400000.0,-40800000.0
1111,Ron Howard,Cinderella Man,108500000.0,-33750000.0
1366,Ron Howard,The Da Vinci Code,758200000.0,254100000.0
1897,Ron Howard,Frost/Nixon,27400000.0,-11300000.0
2057,Ron Howard,Angels & Demons,485900000.0,92950000.0
2557,Ron Howard,The Dilemma,69700000.0,-35150000.0
3478,Ron Howard,In the Heart of the Sea,93900000.0,-53050000.0
3626,Ron Howard,Inferno,220000000.0,35000000.0
3166,Fisher Stevens,Stand Up Guys,5072654.0,-12463673.0
998,Paul Abascal,Paparazzi,16796512.0,-11601744.0
191,Nancy Meyers,What Women Want,374111707.0,117055853.5
811,Nancy Meyers,Something's Gotta Give,266728738.0,53364369.0
1426,Nancy Meyers,The Holiday,205100000.0,17550000.0
2159,Nancy Meyers,It's Complicated,219100000.0,24550000.0
1987,Carter Smith,The Ruins,22375000.0,3187500.0
385,Tony Goldwyn,Someone like You,38689940.0,-3655030.0
1455,Tony Goldwyn,The Last Kiss,15852401.0,-12073799.5
2307,Tony Goldwyn,Conviction,9700000.0,-7650000.0
271,Vondie Curtis Hall,Glitter,5300000.0,-19350000.0
3590,Greg Tiernan,Sausage Party,140700000.0,51350000.0
2084,Marcus Dunstan,The Collector,9400000.0,1700000.0
2775,Marcus Dunstan,The Collection,8900000.0,-5550000.0
2923,Robert Lorenz,Trouble with the Curve,49000000.0,-35500000.0
1110,Arie Posin,The Chumscrubber,351401.0,-9824299.5
3014,Arie Posin,The Face of Love,1500147.0,-3249926.5
1586,Patrick Creadon,Wordplay,3121270.0,1460635.0
295,Dennie Gordon,Joe Dirt,31000000.0,-2200000.0
833,Dennie Gordon,What a Girl Wants,50700000.0,350000.0
990,Dennie Gordon,New York Minute,23400000.0,-18300000.0
3141,Denis Villeneuve,Prisoners,122100000.0,15050000.0
1450,Scott Marshall,Keeping Up with the Steins,4409373.0,-2795313.5
1619,Scott Marshall,Blonde Ambition,1530479.0,-39234760.5
39,Miguel Arteta,Chuck & Buck,1182065.0,341032.5
490,Miguel Arteta,The Good Girl,16900000.0,450000.0
2504,Miguel Arteta,Youth in Revolt,19651093.0,-8174453.5
3337,Miguel Arteta,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",101400000.0,22700000.0
2515,Gonzalo LpezGallego,Apollo 18,25500000.0,7750000.0
536,Joe Carnahan,Narc,12600000.0,-200000.0
1796,Joe Carnahan,Smokin' Aces,57103895.0,11551947.5
2280,Joe Carnahan,The A-Team,177200000.0,-21400000.0
2815,Joe Carnahan,The Grey,77300000.0,13650000.0
151,William Friedkin,Rules of Engagement,71700000.0,-24150000.0
729,William Friedkin,The Hunted,45496534.0,-32251733.0
2834,William Friedkin,Killer Joe,3700000.0,-8150000.0
1315,Todd Stephens,Another Gay Movie,745327.0,-127336.5
2939,Jon Lucas,21 & Over,48100000.0,11050000.0
3585,Jon Lucas,Bad Moms,179400000.0,69700000.0
786,Randy Barbato,Party Monster,742898.0,-4628551.0
1182,Randy Barbato,Inside Deep Throat,709832.0,-1645084.0
182,Stephen Hopkins,Under Suspicion,260562.0,-24869719.0
852,Stephen Hopkins,Predator 2,57100000.0,-6450000.0
853,Stephen Hopkins,Predator 2,57100000.0,-6450000.0
1771,Stephen Hopkins,The Reaping,62771059.0,-8614470.5
3511,Stephen Hopkins,Race,25100000.0,7550000.0
851,JeanPierre Jeunet,Alien: Resurrection,160700000.0,20350000.0
1056,JeanPierre Jeunet,A Very Long Engagement,70100000.0,-21550000.0
3584,Tony Gilroy 4,Bourne,1636988243.0,328494121.5
361,Jerry Zucker,Rat Race,85500000.0,-5250000.0
1851,Chris Williams,Bolt,310000000.0,5000000.0
3350,Chris Williams,Big Hero 6,657800000.0,163900000.0
350,Liveaction,Osmosis Jones,14000000.0,-63000000.0
1875,Jason Maurer,Delgo,915840.0,-39542080.0
1876,Jason Maurer,Delgo,915840.0,-39542080.0
548,Mars Callahan,Poolhall Junkies,563711.0,-3718144.5
549,Mars Callahan,Poolhall Junkies,563711.0,-3718144.5
3237,Harold Cronk,God's Not Dead,62600000.0,29300000.0
3238,Harold Cronk,God's Not Dead,62600000.0,29300000.0
3531,Harold Cronk,God's Not Dead 2,23500000.0,6750000.0
3408,Ken Scott,Unfinished Business,14400000.0,-27800000.0
471,Callie Khouri,Divine Secrets of the Ya-Ya Sisterhood,73839240.0,9919620.0
1935,Callie Khouri,Mad Money,26400000.0,-8800000.0
1775,Ben Garant,Reno 911!: Miami,22000000.0,1000000.0
3047,Ben Garant,Hell Baby,8785.0,-2495607.5
1177,Craig Brewer,Hustle & Flow,23600000.0,9000000.0
2572,Craig Brewer,Footloose,63500000.0,7750000.0
492,Don Michael Paul,Half Past Dead,19200000.0,-15400000.0
1825,Don Michael Paul,Who's Your Caddy?,5713425.0,-4143287.5
6,Billy Bob Thornton,All the Pretty Horses,18100000.0,-47950000.0
1029,James L Brooks,Spanglish,55000000.0,-52500000.0
2366,James L Brooks,How Do You Know,48700000.0,-95650000.0
518,Steve Oedekerk,Kung Pow! Enter the Fist,17000000.0,-1500000.0
1328,Steve Oedekerk,Barnyard,116500000.0,7250000.0
43,Mamoru Hosoda,Digimon: The Movie,16600000.0,3300000.0
288,Todd Field,In the Bedroom,43400000.0,20000000.0
1462,Todd Field,Little Children,14800000.0,-18600000.0
206,Steven Spielberg,A.I. Artificial Intelligence,235900000.0,17950000.0
300,Steven Spielberg,The Lost World: Jurassic Park,618600000.0,236300000.0
450,Steven Spielberg,Catch Me If You Can,352100000.0,124050000.0
530,Steven Spielberg,Minority Report,358400000.0,77200000.0
1049,Steven Spielberg,The Terminal,219400000.0,49700000.0
1230,Steven Spielberg,Munich,130400000.0,-4800000.0
1294,Steven Spielberg,War of the Worlds,704000000.0,220000000.0
1919,Steven Spielberg,Indiana Jones and the Kingdom of the Crystal Skull,786600000.0,208300000.0
1920,Steven Spielberg,Indiana Jones and the Last Crusade,474200000.0,181700000.0
2511,Steven Spielberg,The Adventures of Tintin,374000000.0,52000000.0
2839,Steven Spielberg,Lincoln,275300000.0,72650000.0
3572,Steven Spielberg,The BFG,183300000.0,-48350000.0
3602,Ben Stassen,Robinson Crusoe,39500000.0,6750000.0
1214,Nigel Cole,A Lot like Love,42800000.0,-8600000.0
1539,Charles Barton,The Shaggy Dog,8100000.0,3050000.0
1898,Courtney Hunt,Frozen River,5133210.0,1566605.0
1882,Isabel Coixet,Elegy,14894347.0,-5552826.5
1705,Jon Kasdan,In the Land of Women,17600000.0,-1200000.0
2800,Jon Kasdan,The First Time,92654.0,-1953673.0
630,Jeff McGrath,The Wild Thornberrys Movie,60700000.0,5350000.0
984,Cheryl Dunye,My Baby's Daddy,18490423.0,-2754788.5
2518,Steve Gordon,Arthur,95461682.0,40730841.0
526,Perry Andelin Blake,The Master of Disguise,43400000.0,5700000.0
1892,Marc Abraham,Flash of Genius,4802953.0,-17598523.5
3528,Marc Abraham,I Saw the Light,1800000.0,-12100000.0
1641,Fred Savage,Daddy Day Camp,18200000.0,3100000.0
248,Gary Fleder,Don't Say a Word,100000000.0,0.0
507,Gary Fleder,Impostor,8145549.0,-35927225.5
799,Gary Fleder,Runaway Jury,80200000.0,-19900000.0
1884,Gary Fleder,The Express,9808124.0,-35095938.0
3052,Gary Fleder,Homefront,43100000.0,-450000.0
827,Audrey Wells,Under the Tuscan Sun,58900000.0,11450000.0
350,Piet Kroon,Osmosis Jones,14000000.0,-63000000.0
3318,J James Manera,Atlas Shrugged Part III: Who Is John Galt?,851690.0,-4574155.0
3419,Etan Cohen,Get Hard,111800000.0,15900000.0
372,Dennis Dugan,Saving Silverman,26086706.0,-8956647.0
1334,Dennis Dugan,The Benchwarmers,65000000.0,-500000.0
1701,Dennis Dugan,I Now Pronounce You Chuck & Larry,186100000.0,8050000.0
2042,Dennis Dugan,You Don't Mess with the Zohan,201100000.0,10550000.0
2357,Dennis Dugan,Grown Ups,271400000.0,55700000.0
2611,Dennis Dugan,Jack and Jill,149700000.0,-4150000.0
2615,Dennis Dugan,Just Go with It,215000000.0,27500000.0
3036,Dennis Dugan,Grown Ups 2,247000000.0,43500000.0
3037,Dennis Dugan,Grown Ups,271400000.0,55700000.0
1685,Paul J Bolger,Happily N'Ever After,38000000.0,-28000000.0
966,Nick Hurran,Little Black Book,22000000.0,-24000000.0
1235,Sean Anders,Never Been Thawed,47812.0,-1094.0
1994,Sean Anders,Sex Drive,18755936.0,-9622032.0
2913,Sean Anders,That's My Boy,57300000.0,-41350000.0
3358,Sean Anders,Horrible Bosses 2,107700000.0,-3150000.0
3480,Sean Anders,Daddy's Home,240400000.0,51200000.0
242,John Stockwell,Crazy/Beautiful,19900000.0,-3050000.0
444,John Stockwell,Blue Crush,51843679.0,921839.5
1185,John Stockwell,Into the Blue,44400000.0,-27800000.0
1567,John Stockwell,Turistas,14700000.0,-2650000.0
2783,John Stockwell,Dark Tide,432274.0,-24783863.0
3244,John Stockwell,In the Blood,51279.0,-9974360.5
391,Mike Tollin,Summer Catch,19700000.0,-24150000.0
795,Mike Tollin,Radio,52300000.0,-3850000.0
3371,Tom Harper,The Woman in Black: Angel of Death,48900000.0,9450000.0
486,Shekhar Kapur,The Four Feathers,29000000.0,-20500000.0
1789,Chris Miller,Shrek the Third,799000000.0,239500000.0
1790,Chris Miller,Shrek the Third,799000000.0,239500000.0
2656,Chris Miller,Puss in Boots,555000000.0,147500000.0
138,Brian Robbins,Ready to Rumble,12500000.0,-17750000.0
277,Brian Robbins,Hardball,44100000.0,1050000.0
1538,Brian Robbins,The Shaggy Dog,87100000.0,-6450000.0
1754,Brian Robbins,Norbit,159300000.0,19650000.0
1943,Brian Robbins,Meet Dave,50700000.0,-34650000.0
2918,Brian Robbins,A Thousand Words,22000000.0,-29000000.0
165,Rob Cohen,The Skulls,50800000.0,-9600000.0
260,Rob Cohen,The Fast and the Furious,207300000.0,65650000.0
261,Rob Cohen,The Fast and the Furious,207300000.0,65650000.0
632,Rob Cohen,xXx,277400000.0,68700000.0
1277,Rob Cohen,Stealth,76900000.0,-96550000.0
1303,Rob Cohen,xXx,277400000.0,68700000.0
1951,Rob Cohen,The Mummy: Tomb of the Dragon Emperor,401100000.0,55550000.0
2730,Rob Cohen,Alex Cross,34600000.0,-17700000.0
3380,Rob Cohen,The Boy Next Door,61800000.0,26900000.0
2407,Erik White,Lottery Ticket,24700000.0,-4650000.0
2081,Christopher Miller,Cloudy with a Chance of Meatballs,243000000.0,21500000.0
2082,Christopher Miller,Cloudy with a Chance of Meatballs,243000000.0,21500000.0
2722,Christopher Miller,21 Jump Street,201500000.0,45750000.0
2723,Christopher Miller,21 Jump Street,201500000.0,45750000.0
3277,Christopher Miller,22 Jump Street,331300000.0,81150000.0
1837,Jon Avnet,88 Minutes,32593385.0,-13703307.5
1984,Jon Avnet,Righteous Kill,78460699.0,-20769650.5
515,Phil Vischer,Jonah: A VeggieTales Movie,25600000.0,-1200000.0
2821,Dax Shepard,Hit and Run,14500000.0,5250000.0
2760,Lee Hirsch,Bully,3600000.0,700000.0
348,Harald Zwart,One Night at McCool's,13500000.0,-11250000.0
637,Harald Zwart,Agent Cody Banks,58700000.0,1350000.0
638,Harald Zwart,Agent Cody Banks,58700000.0,1350000.0
2212,Harald Zwart,The Pink Panther 2,75900000.0,-32050000.0
2382,Harald Zwart,The Karate Kid,360000000.0,140000000.0
3108,Harald Zwart,The Mortal Instruments: City of Bones,90600000.0,-14700000.0
1401,Sam Fell,Flushed Away,178000000.0,-60000000.0
2016,Sam Fell,The Tale of Despereaux,86900000.0,-16550000.0
2865,Sam Fell,ParaNorman,107100000.0,-6450000.0
439,Jez Butterworth,Birthday Girl,16200000.0,-4900000.0
3091,Kim Jeewoon,The Last Stand,48300000.0,-20850000.0
559,Robin Budd,Return to Never Land,109900000.0,34950000.0
1171,Florent Emilio Siri,Hostage,77900000.0,-36050000.0
1561,Liam Lynch,Tenacious D in The Pick of Destiny,13900000.0,-13050000.0
141,Boaz Yakin,Remember the Titans,136700000.0,38350000.0
830,Boaz Yakin,Uptown Girls,44600000.0,2300000.0
2889,Boaz Yakin,Safe,40346186.0,-9826907.0
3461,Boaz Yakin,Max,44000000.0,2000000.0
805,Gary Ross,Seabiscuit,148300000.0,-12850000.0
2825,Gary Ross,The Hunger Games,694400000.0,269200000.0
2826,Gary Ross,The Hunger Games,694400000.0,269200000.0
3569,Gary Ross,Free State of Jones,25000000.0,-37500000.0
747,Edward Zwick,The Last Samurai,456800000.0,88400000.0
1340,Edward Zwick,Blood Diamond,171400000.0,-15300000.0
1873,Edward Zwick,Defiance,51200000.0,-6400000.0
2409,Edward Zwick,Love & Other Drugs,102800000.0,21400000.0
3620,Edward Zwick,Jack Reacher: Never Go Back,161500000.0,20750000.0
3601,Jon Cassar,When the Bough Breaks,30700000.0,5350000.0
782,Kevin Costner,Open Range,68300000.0,12150000.0
828,Len Wiseman,Underworld,95700000.0,25850000.0
829,Len Wiseman,Underworld,95700000.0,25850000.0
1572,Len Wiseman,Underworld: Evolution,113400000.0,11700000.0
1573,Len Wiseman,Underworld: Evolution,113400000.0,11700000.0
1724,Len Wiseman,Live Free or Die Hard,383500000.0,81750000.0
1725,Len Wiseman,Live Free or Die Hard,383500000.0,81750000.0
2922,Len Wiseman,Total Recall,198500000.0,-25750000.0
826,Lauren Lazin,Tupac Resurrection,7808524.0,3604262.0
2147,Mike Thurmeier,Ice Age: Dawn of the Dinosaurs,886000000.0,353000000.0
2148,Mike Thurmeier,Ice Age: Dawn of the Dinosaurs,886000000.0,353000000.0
3581,Mike Thurmeier,Ice Age: Collision Course,408600000.0,99300000.0
2399,Tomas Alfredson,Let the Right One In,11200000.0,-23400000.0
23,Chuck Russell,Bless the Child,40443010.0,-44778495.0
574,Chuck Russell,The Scorpion King,165300000.0,22650000.0
3045,Tom Elkins,The Haunting in Connecticut 2: Ghosts of Georgia,2382965.0,-308517.5
724,Uwe Boll,House of the Dead,13800000.0,-5100000.0
1079,Uwe Boll,Alone in the Dark,10400000.0,-14800000.0
1789,Raman Hui codirector,Shrek the Third,799000000.0,239500000.0
1790,Raman Hui codirector,Shrek the Third,799000000.0,239500000.0
2573,Herbert Ross,Footloose,80000000.0,31800000.0
1383,Frank Marshall,Eight Below,120500000.0,20250000.0
919,Jeff Schaffer,EuroTrip,20796847.0,-14601576.5
50,Bruce Paltrow,Duets,4739023.0,-13630488.5
454,Michael CatonJones,City by the Sea,29413966.0,-25293017.0
1329,Michael CatonJones,Basic Instinct 2,38600000.0,-50700000.0
587,Kelly Asbury,Spirit: Stallion of the Cimarron,122600000.0,-18700000.0
1021,Kelly Asbury,Shrek 2,919800000.0,309900000.0
1022,Kelly Asbury,Shrek 2,919800000.0,309900000.0
2582,Kelly Asbury,Gnomeo & Juliet,194000000.0,61000000.0
187,Joe Charbanic,The Watcher,47267829.0,-6366085.5
196,Jonathan Lynn,The Whole Nine Yards,106371651.0,11885825.5
197,Jonathan Lynn,The Whole Nine Yards,106371651.0,11885825.5
696,Jonathan Lynn,Fighting Temptations,32750821.0,-13624589.5
2890,Daniel Espinosa,Safe House,208100000.0,19050000.0
317,Peter Jackson,The Lord of the Rings: The Fellowship of the Ring,871500000.0,342750000.0
523,Peter Jackson,The Lord of the Rings: The Two Towers,926000000.0,369000000.0
524,Peter Jackson,The Lord of the Rings: The Two Towers,926000000.0,369000000.0
753,Peter Jackson,The Lord of the Rings: The Return of the King,1120000000.0,466000000.0
1195,Peter Jackson,King Kong,550500000.0,68250000.0
2175,Peter Jackson,The Lovely Bones,93600000.0,-18200000.0
3049,Peter Jackson,The Hobbit: The Desolation of Smaug,958400000.0,254200000.0
3050,Peter Jackson,The Hobbit: An Unexpected Journey,1021000000.0,310500000.0
3161,Ric Roman Waugh,Snitch,57800000.0,13900000.0
2279,Steven Greenstreet,8: The Mormon Proposition,100280.0,-2449860.0
1495,Michael O Sajbel,One Night with the King,13728450.0,-13135775.0
304,James Mangold,Kate & Leopold,76019048.0,-9990476.0
731,James Mangold,Identity,90200000.0,17100000.0
1293,James Mangold,Walk the Line,186400000.0,65200000.0
1596,James Mangold,3:10 to Yuma,70000000.0,-20000000.0
2389,James Mangold,Knight and Day,261900000.0,13950000.0
3196,James Mangold,The Wolverine,414800000.0,87400000.0
971,Joshua Marston,Maria Full of Grace,12594630.0,3297315.0
3606,Michael John Warren,Hillsong: Let Hope Rise,2600000.0,-8700000.0
481,Todd Haynes,Far From Heaven,29000000.0,1000000.0
1704,Todd Haynes,I'm Not There,11700000.0,-14150000.0
903,Zack Snyder,Dawn of the Dead,102400000.0,25200000.0
1599,Zack Snyder,300,456100000.0,163050000.0
1600,Zack Snyder,300,456100000.0,163050000.0
2264,Zack Snyder,Watchmen,185300000.0,-37350000.0
2395,Zack Snyder,Legend of the Guardians: The Owls of Ga'Hoole,140100000.0,-9950000.0
2688,Zack Snyder,Sucker Punch,89800000.0,-37100000.0
3103,Zack Snyder,Man of Steel,668000000.0,109000000.0
3104,Zack Snyder,Man of Steel,668000000.0,109000000.0
3526,Zack Snyder,Batman v Superman: Dawn of Justice,873300000.0,186650000.0
1696,Akiva Schaffer,Hot Rod,14334401.0,-18132799.5
2929,Akiva Schaffer,The Watch,68300000.0,-33850000.0
3560,Akiva Schaffer,Popstar: Never Stop Never Stopping,9500000.0,-15250000.0
2482,Joseph Kosinski,Tron: Legacy,400100000.0,30050000.0
3116,Joseph Kosinski,Oblivion,286200000.0,23100000.0
609,Robert Harmon,They,16130385.0,-8934807.5
1692,Robert Harmon,The Hitcher,7900000.0,-1850000.0
2773,Lana Wachowski,Cloud Atlas,130500000.0,-63250000.0
113,Jay Russell,My Dog Skip,35547761.0,13273880.5
619,Jay Russell,Tuck Everlasting,19344615.0,-5327692.5
961,Jay Russell,Ladder 49,100600000.0,-4700000.0
1820,Jay Russell,The Water Horse: Legend of the Deep,103100000.0,11550000.0
1264,Quentin Tarantino special guest director,Sin City,158800000.0,39400000.0
1265,Quentin Tarantino special guest director,Sin City,158800000.0,39400000.0
1593,John Penney,Zyzzyx Road,30.0,-1199985.0
1225,Dave McKean,Mirror Mask,867000.0,-3566500.0
1477,Chris Noonan,Miss Potter,35078241.0,-12460879.5
292,Victor Salva,Jeepers Creepers,59200000.0,19600000.0
293,Victor Salva,Jeepers Creepers,59200000.0,19600000.0
739,Victor Salva,Jeepers Creepers 2,63100000.0,14550000.0
1501,Victor Salva,Peaceful Warrior,4326927.0,-7836536.5
2766,Lee Toland Krieger,Celeste and Jesse Forever,3094813.0,707406.5
3440,Lee Toland Krieger,The Age of Adaline,65700000.0,7850000.0
2647,Henry Joost,Paranormal Activity 3,207000000.0,98500000.0
2648,Henry Joost,Paranormal Activity 3,207000000.0,98500000.0
2863,Henry Joost,Paranormal Activity 4,142800000.0,66400000.0
2864,Henry Joost,Paranormal Activity 4,142800000.0,66400000.0
3586,Henry Joost,Nerve,83700000.0,21850000.0
697,David R Ellis,Final Destination 2,90426405.0,19213202.5
698,David R Ellis,Final Destination 2,90426405.0,19213202.5
885,David R Ellis,Cellular,56400000.0,3200000.0
1548,David R Ellis,Snakes on a Plane,62000000.0,-2000000.0
2109,David R Ellis,The Final Destination,186200000.0,53100000.0
2110,David R Ellis,The Final Destination,186200000.0,53100000.0
2673,David R Ellis,Shark Night,40136479.0,-4931760.5
3624,Brian Baugh,I'm Not Ashamed,2100000.0,-450000.0
86,Andrew Bergman,Isn't She Great,3003296.0,-42498352.0
1678,Eli Roth Thanksgiving,Grindhouse,25400000.0,-40300000.0
1188,John Maybury,The Jacket,21126225.0,-18436887.5
871,Kevin Spacey,Beyond the Sea,8400000.0,-20800000.0
176,Jun Falkenstein,The Tigger Movie,96200000.0,33100000.0
1896,Seth Gordon,Anywhere But Home,163700000.0,1850000.0
2345,Seth Gordon,Freakonomics,103735.0,-2848132.5
2601,Seth Gordon,Horrible Bosses,209600000.0,69800000.0
2602,Seth Gordon,Horrible Bosses,209600000.0,69800000.0
3061,Seth Gordon,Identity Thief,174000000.0,52000000.0
3105,Scott Wiper,The Marine 3: Homefront,5000000.0,1000000.0
1743,Zach Helm,Mr. Magorium's Wonder Emporium,69500000.0,-30250000.0
1007,Sean McNamara,Raise Your Voice,14867514.0,-7566243.0
1622,Sean McNamara,Bratz,26000000.0,-7000000.0
2683,Sean McNamara,Soul Surfer,47088990.0,5544495.0
34,Tarsem Singh,The Cell,104155843.0,19077921.5
2607,Tarsem Singh,Immortals,226900000.0,38450000.0
2855,Tarsem Singh,Mirror Mirror,183000000.0,6500000.0
2345,Rachel Grady,Freakonomics,103735.0,-2848132.5
2691,Michael Dowse,Take Me Home Tonight,7400000.0,-15300000.0
2349,Giorgio Serafini,Game of Death,173496.0,-12913252.0
2139,Thor Freudenthal,Hotel for Dogs,117000000.0,23500000.0
2324,Thor Freudenthal,Diary of a Wimpy Kid,75700000.0,22850000.0
2325,Thor Freudenthal,Diary of a Wimpy Kid,75700000.0,22850000.0
3131,Thor Freudenthal,Percy Jackson: Sea of Monsters,202247751.0,11123875.5
1129,John Gatins,Dreamer: Inspired by a True Story,38741732.0,-12629134.0
673,Wayne Kramer,The Cooler,10464788.0,1232394.0
1524,Wayne Kramer,Running Scared,9400000.0,-10300000.0
