,name,title_clean,revenues_clean,gross_profit,costs_clean
1894,Collin Chou,The Forbidden Kingdom,128000000.0,9000000.0,55000000.0
1054,Shuler Hensley,Van Helsing,300300000.0,-9850000.0,160000000.0
2062,Sam Worthington,Avatar,2788000000.0,1157000000.0,237000000.0
2248,Sam Worthington,Terminator Salvation,371400000.0,-14300000.0,200000000.0
2933,Sam Worthington,Wrath of the Titans,305300000.0,2650000.0,150000000.0
3241,Sam Worthington,Sabotage,17500000.0,-26250000.0,35000000.0
2735,Tom Felton,The Apparition,9627492.0,-12186254.0,17000000.0
2226,Michael Stuhlbarg,A Serious Man,31400000.0,8700000.0,7000000.0
2854,Michael Stuhlbarg,Men in Black 3,624000000.0,97000000.0,215000000.0
2970,Michael Stuhlbarg,Blue Jasmine,97500000.0,30750000.0,18000000.0
1193,Josh Hutcherson,Kicking & Screaming,56100000.0,-16950000.0,45000000.0
1306,Josh Hutcherson,Zathura,64300000.0,-32850000.0,65000000.0
1924,Josh Hutcherson,Journey to the Center of the Earth,242000000.0,61000000.0,60000000.0
860,Steve Coogan,Around the World in 80 Days,75000000.0,-72500000.0,110000000.0
913,Steve Coogan,Ella Enchanted,27400000.0,-17300000.0,31000000.0
1472,Steve Coogan,Marie Antoinette,60917189.0,-9541405.5,40000000.0
1903,Steve Coogan,Hamlet 2,4900000.0,-6550000.0,9000000.0
2645,Steve Coogan,Our Idiot Brother,25861249.0,7930624.5,5000000.0
2998,Steve Coogan,Despicable Me 2,970800000.0,409400000.0,76000000.0
3133,Steve Coogan,Philomena,100100000.0,38050000.0,12000000.0
3464,Steve Coogan,Minions,1159000000.0,505500000.0,74000000.0
226,Ryan Gosling,The Believer,1300000.0,-850000.0,1500000.0
535,Ryan Gosling,Murder by Numbers,56714147.0,-21642926.5,50000000.0
1718,Ryan Gosling,Lars and the Real Girl,11300000.0,-6350000.0,12000000.0
2284,Ryan Gosling,All Good Things,644535.0,-19677732.5,20000000.0
2289,Ryan Gosling,Blue Valentine,16600000.0,7300000.0,1000000.0
3555,Ryan Gosling,The Nice Guys,57300000.0,-21350000.0,50000000.0
748,Peta Wilson,The League of Extraordinary Gentlemen,179300000.0,11650000.0,78000000.0
262,Alec Baldwin,Final Fantasy: The Spirits Within,85100000.0,-94450000.0,137000000.0
354,Alec Baldwin,Pearl Harbor,449200000.0,92400000.0,132200000.0
673,Alec Baldwin,The Cooler,10464788.0,1232394.0,4000000.0
854,Alec Baldwin,Along Came Polly,173000000.0,44500000.0,42000000.0
1134,Alec Baldwin,Elizabethtown,52000000.0,-19000000.0,45000000.0
1147,Alec Baldwin,Fun with Dick and Jane,202000000.0,1000000.0,100000000.0
1375,Alec Baldwin,The Departed,289800000.0,54900000.0,90000000.0
1411,Alec Baldwin,The Good Shepherd,99500000.0,-40250000.0,90000000.0
1952,Alec Baldwin,My Best Friend's Girl,41622502.0,811251.0,20000000.0
112,Tom Cruise,Mission: Impossible,457700000.0,148850000.0,80000000.0
747,Tom Cruise,The Last Samurai,456800000.0,88400000.0,140000000.0
2389,Tom Cruise,Knight and Day,261900000.0,13950000.0,117000000.0
3116,Tom Cruise,Oblivion,286200000.0,23100000.0,120000000.0
3620,Tom Cruise,Jack Reacher: Never Go Back,161500000.0,20750000.0,60000000.0
1302,Peter Strauss,xXx: State of the Union,71100000.0,-24450000.0,60000000.0
793,Orlando Bloom,Pirates of the Caribbean: The Curse of the Black Pearl,654300000.0,187150000.0,140000000.0
1507,Orlando Bloom,Pirates of the Caribbean: Dead Man's Chest,1066000000.0,308000000.0,225000000.0
1765,Orlando Bloom,Pirates of the Caribbean: At World's End,963400000.0,181700000.0,300000000.0
2872,Madison Davenport,The Possession,78500000.0,25250000.0,14000000.0
3628,Temuera Morrison,Moana,617200000.0,158600000.0,150000000.0
574,Grant Heslov,The Scorpion King,165300000.0,22650000.0,60000000.0
601,Melanie Griffith,Stuart Little 2,170000000.0,-35000000.0,120000000.0
350,Bill Murray,Osmosis Jones,14000000.0,-63000000.0,70000000.0
366,Bill Murray,The Royal Tenenbaums,71400000.0,14700000.0,21000000.0
2351,Bill Murray,Get Low,9700000.0,-2150000.0,7000000.0
1301,Diane Ladd,The World's Fastest Indian,18297690.0,-15851155.0,25000000.0
2111,David Walton,Fired Up!,18599102.0,-10700449.0,20000000.0
409,Angell Conwell,The Wash,10229331.0,-1885334.5,7000000.0
526,Harold Gould,The Master of Disguise,43400000.0,5700000.0,16000000.0
681,Chaney Kley,Darkness Falls,47500000.0,12750000.0,11000000.0
2714,Alex Shaffer,Win Win,11900000.0,950000.0,5000000.0
178,Benicio Del Toro,Traffic,207500000.0,55750000.0,48000000.0
1839,Kelsey Grammer,An American Carol,7013191.0,-16493404.5,20000000.0
3317,Edwin Hodge,"As Above, So Below",41800000.0,15900000.0,5000000.0
1324,Jackie Long,ATL,21200000.0,-9400000.0,20000000.0
3370,Jack OConnell,Unbroken,163400000.0,16700000.0,65000000.0
1728,Catalina Sandino Moreno,Love in the Time of Cholera,31337584.0,-34331208.0,50000000.0
2187,Lori Hallier,My Bloody Valentine,5672031.0,536015.5,2300000.0
2554,Dominic Cooper,The Devil's Double,4800000.0,-16700000.0,19100000.0
3231,Dominic Cooper,Need for Speed,203300000.0,36650000.0,65000000.0
3338,Dominic Cooper,Dracula Untold,217100000.0,38550000.0,70000000.0
2942,Hiroyuki Sanada,47 Ronin,151800000.0,-99100000.0,175000000.0
3196,Hiroyuki Sanada,The Wolverine,414800000.0,87400000.0,120000000.0
142,Brooke Langton,The Replacements,50100000.0,-24950000.0,50000000.0
1057,Adrien Brody,The Village,256700000.0,68350000.0,60000000.0
1188,Adrien Brody,The Jacket,21126225.0,-18436887.5,29000000.0
1195,Adrien Brody,King Kong,550500000.0,68250000.0,207000000.0
1427,Adrien Brody,Hollywoodland,16800000.0,-19600000.0,28000000.0
1854,Adrien Brody,Cadillac Records,8880045.0,-7559977.5,12000000.0
2438,Adrien Brody,Predators,127200000.0,23600000.0,40000000.0
2466,Adrien Brody,Splice,26900000.0,-16550000.0,30000000.0
2820,Adrien Brody,High School,139034.0,-9930483.0,10000000.0
935,KaDee Strickland,The Grudge,187200000.0,83600000.0,10000000.0
1661,KaDee Strickland,The Flock,7119846.0,-31440077.0,35000000.0
872,Sara Foster,The Big Bounce,6800000.0,-46600000.0,50000000.0
902,Sara Foster,D.E.B.S.,97446.0,-3451277.0,3500000.0
3046,Melissa McCarthy,The Heat,229900000.0,71950000.0,43000000.0
3061,Melissa McCarthy,Identity Thief,174000000.0,52000000.0,35000000.0
3453,Melissa McCarthy,Spy,235700000.0,52850000.0,65000000.0
3577,Melissa McCarthy,Ghostbusters,229100000.0,-29450000.0,144000000.0
1433,David Pasquesi,I Want Someone to Eat Cheese With,194568.0,-1402716.0,1500000.0
395,Halle Berry,Swordfish,147000000.0,-28500000.0,102000000.0
713,Halle Berry,Gothika,141600000.0,30800000.0,40000000.0
884,Halle Berry,Catwoman,82100000.0,-58950000.0,100000000.0
1351,Halle Berry,Die Another Day,435000000.0,72500000.0,145000000.0
1763,Halle Berry,Perfect Stranger,73100000.0,-23450000.0,60000000.0
1811,Halle Berry,Things We Lost in the Fire,8547733.0,-11726133.5,16000000.0
2773,Halle Berry,Cloud Atlas,130500000.0,-63250000.0,128500000.0
3618,Halle Berry,Kevin Hart: What Now?,23600000.0,1900000.0,9900000.0
2769,Jonathan Sadowski,Chernobyl Diaries,37200000.0,17600000.0,1000000.0
2178,Christian McKay,Me and Orson Welles,2336172.0,-23831914.0,25000000.0
2604,Alex Pettyfer,I Am Number Four,150000000.0,25000000.0,50000000.0
2977,Alex Pettyfer,The Butler,176600000.0,58300000.0,30000000.0
3544,Alex Pettyfer,Elvis & Nixon,1400000.0,-3300000.0,4000000.0
2565,Anita Briem,Dylan Dog: Dead of Night,4634062.0,-17682969.0,20000000.0
2710,Hal Holbrook,Water for Elephants,117100000.0,20550000.0,38000000.0
2045,Brian J White,12 Rounds,29672000.0,-7164000.0,22000000.0
2042,Lainie Kazan,You Don't Mess with the Zohan,201100000.0,10550000.0,90000000.0
723,Shohreh Aghdashloo,House of Sand and Fog,16942795.0,-8028602.5,16500000.0
1452,Shohreh Aghdashloo,The Lake House,115000000.0,17500000.0,40000000.0
1761,Ralf Mller,Pathfinder,30800000.0,-29600000.0,45000000.0
2790,Simon Quarterman,The Devil Inside,101800000.0,49900000.0,1000000.0
1314,Vicellous Reon Shannon,Annapolis,17496992.0,-17251504.0,26000000.0
3306,Misha Gabriel,Step Up: All In,86200000.0,-1900000.0,45000000.0
1128,Karl Urban,Doom,56000000.0,-32000000.0,60000000.0
2443,Karl Urban,Red,199000000.0,41500000.0,58000000.0
3386,Karl Urban,The Loft,10100000.0,-8950000.0,14000000.0
3589,Karl Urban,Pete's Dragon,143700000.0,6850000.0,65000000.0
1668,Jane Fonda,Georgia Rule,24991167.0,-7504416.5,20000000.0
1861,Michael StahlDavid,Cloverfield,170800000.0,60400000.0,25000000.0
559,Jeff Bennett,Return to Never Land,109900000.0,34950000.0,20000000.0
3201,Gabrielle Walsh,Paranormal Activity: The Marked Ones,90900000.0,40450000.0,5000000.0
2492,Melissa Leo,Welcome to the Rileys,317382.0,-9841309.0,10000000.0
2660,Melissa Leo,Red State,1874460.0,-3062770.0,4000000.0
2672,Melissa Leo,Seven Days in Utopia,4400000.0,-5300000.0,7500000.0
2803,Melissa Leo,Flight,161800000.0,49900000.0,31000000.0
3119,Melissa Leo,Olympus Has Fallen,161000000.0,10500000.0,70000000.0
2654,Nicholas Braun,Prom,10100000.0,-2950000.0,8000000.0
599,Aidan Quinn,Stolen Summer,134736.0,-1732632.0,1800000.0
2705,Aidan Quinn,Unknown,136100000.0,38050000.0,30000000.0
1780,Kathryn Morris,Resurrecting the Champ,3242427.0,-11378786.5,13000000.0
2060,Kathryn Morris,Assassination of a High School President,6000000.0,-8500000.0,11500000.0
2774,Vernica Echegui,The Cold Light Of Day,16900000.0,-11550000.0,20000000.0
2125,Jordana Spiro,"The Goods: Live Hard, Sell Hard",15300000.0,-2350000.0,10000000.0
1645,Michael Fairman,Dead Silence,22000000.0,-9000000.0,20000000.0
1052,Andy Garca,Twisted,41000000.0,-29500000.0,50000000.0
1796,Andy Garca,Smokin' Aces,57103895.0,11551947.5,17000000.0
3519,Lee Boardman,The Young Messiah,7300000.0,-14850000.0,18500000.0
20,Jennifer Coolidge,Best in Show,20800000.0,400000.0,10000000.0
1367,Jennifer Coolidge,Date Movie,84800000.0,22400000.0,20000000.0
1403,Jennifer Coolidge,For Your Consideration,5900000.0,-9050000.0,12000000.0
2121,Jennifer Coolidge,Gentlemen Broncos,118192.0,-9940904.0,10000000.0
1762,Faizon Love,The Perfect Holiday,5812781.0,-17093609.5,20000000.0
3054,Shane Jacobson,Hours,783997.0,-3608001.5,4000000.0
2421,Daniel Stern,The Next Three Days,67400000.0,3700000.0,30000000.0
821,Erica Leerhsen,The Texas Chainsaw Massacre,107100000.0,44050000.0,9500000.0
3302,Octavia Spencer,Get on Up,33400000.0,-13300000.0,30000000.0
3575,Adam DeVine,Mike and Dave Need Wedding Dates,77100000.0,5550000.0,33000000.0
2326,Jemaine Clement,Dinner for Schmucks,86400000.0,-25800000.0,69000000.0
3564,Hayden Rolence,Finding Dory,1028000000.0,314000000.0,200000000.0
2195,Omari Hardwick,Next Day Air,10027047.0,2013523.5,3000000.0
186,Billy Crudup,Waking the Dead,327418.0,-8336291.0,8500000.0
2332,Billy Crudup,Eat Pray Love,204600000.0,42300000.0,60000000.0
1131,Campbell Scott,Duma,994790.0,-11502605.0,12000000.0
3510,Ellie Grainger,The Witch,40400000.0,17200000.0,3000000.0
828,Michael Sheen,Underworld,95700000.0,25850000.0,22000000.0
260,Michelle Rodriguez,The Fast and the Furious,207300000.0,65650000.0,38000000.0
2829,Judy Greer,"Jeff, Who Lives at Home",4400000.0,-5300000.0,7500000.0
2982,Judy Greer,Carrie,85000000.0,12500000.0,30000000.0
456,French Stewart,Clockstoppers,38793283.0,-6603358.5,26000000.0
3433,Raini Rodriguez,Paul Blart: Mall Cop 2,107600000.0,13800000.0,40000000.0
2937,Lupita Nyongo,12 Years a Slave,187700000.0,76750000.0,17100000.0
1949,Paula Patton,Mirrors,77500000.0,3750000.0,35000000.0
2380,Paula Patton,Just Wright,21570263.0,-1214868.5,12000000.0
3215,Paula Patton,About Last Night,49000000.0,12000000.0,12500000.0
3520,Paula Patton,The Perfect Match,10400000.0,200000.0,5000000.0
377,Joe Viterelli,See Spot Run,43057522.0,5528761.0,16000000.0
425,Joe Viterelli,Analyze This,176900000.0,8450000.0,80000000.0
248,Sean Bean,Don't Say a Word,100000000.0,0.0,50000000.0
1142,Sean Bean,Flightplan,223400000.0,61700000.0,50000000.0
2897,Sean Bean,Silent Hill: Revelation,52300000.0,6150000.0,20000000.0
3389,Sean Bean,Jupiter Ascending,184000000.0,-84000000.0,176000000.0
3473,Sean Bean,The Martian,630200000.0,207100000.0,108000000.0
455,MC Lyte,Civil Brand,254293.0,-372853.5,500000.0
1146,Dean Martin,The Sons of Katie Elder,23000000.0,5000000.0,6500000.0
948,Roseanne Barr,Home on the Range,103900000.0,-58050000.0,110000000.0
1329,Charlotte Rampling,Basic Instinct 2,38600000.0,-50700000.0,70000000.0
2652,Kevin R McNally,Pirates of the Caribbean: On Stranger Tides,1045000000.0,144000000.0,378500000.0
2460,Emily Mortimer,Shutter Island,294800000.0,67400000.0,80000000.0
2603,Emily Mortimer,Hugo,185800000.0,-57100000.0,150000000.0
16,Kathleen Robertson,Beautiful,3200000.0,-12400000.0,14000000.0
374,Kathleen Robertson,Scary Movie 2,141200000.0,25600000.0,45000000.0
3468,Kathleen Robertson,The Vatican Tapes,13500000.0,-6250000.0,13000000.0
1835,Jim Sturgess,21,157900000.0,43950000.0,35000000.0
466,Lolita Davidovich,Dark Blue,12150301.0,-8924849.5,15000000.0
3203,Roxanne McKee,The Legend of Hercules,61300000.0,-39350000.0,70000000.0
179,Pras,Turn It Up,1247949.0,-12376025.5,13000000.0
1758,Grace Lynn Kung,P2,7700000.0,350000.0,3500000.0
657,Jeremy Suarez,Brother Bear,250400000.0,79200000.0,46000000.0
826,Tupac Shakur,Tupac Resurrection,7808524.0,3604262.0,300000.0
739,Jonathan Breck,Jeepers Creepers 2,63100000.0,14550000.0,17000000.0
2516,Rita Wilson,The Art of Getting By,2000000.0,-3000000.0,4000000.0
640,Paul Schneider,All the Real Girls,548712.0,-2225644.0,2500000.0
2063,Paul Schneider,Away We Go,14899417.0,-9550291.5,17000000.0
3478,Benjamin Walker,In the Heart of the Sea,93900000.0,-53050000.0,100000000.0
735,Dane Bowman,Indigo,1200000.0,100000.0,500000.0
1079,Tara Reid,Alone in the Dark,10400000.0,-14800000.0,20000000.0
541,Jim Broadbent,Nicholas Nickleby,3700000.0,-8150000.0,10000000.0
879,Jim Broadbent,Bridget Jones: The Edge of Reason,262500000.0,91250000.0,40000000.0
880,Jim Broadbent,Bridget Jones's Diary,281900000.0,115950000.0,25000000.0
2276,Jim Broadbent,The Young Victoria,27409889.0,-21295055.5,35000000.0
2519,Jim Broadbent,Arthur Christmas,147000000.0,-26500000.0,100000000.0
3604,Jim Broadbent,Bridget Jones's Baby,212000000.0,71000000.0,35000000.0
27,Alex D Linz,Bounce,53425292.0,-8287354.0,35000000.0
973,Lindsay Lohan,Mean Girls,129000000.0,47500000.0,17000000.0
1700,Lindsay Lohan,I Know Who Killed Me,9700000.0,-7150000.0,12000000.0
2980,Lindsay Lohan,The Canyons,265670.0,-117165.0,250000.0
419,Rachel Weisz,About a Boy,130549455.0,35274727.5,30000000.0
799,Rachel Weisz,Runaway Jury,80200000.0,-19900000.0,60000000.0
1404,Rachel Weisz,The Fountain,16000000.0,-27000000.0,35000000.0
3123,Rachel Weisz,Oz the Great and Powerful,493300000.0,86450000.0,160200000.0
3598,Rachel Weisz,The Light Between Oceans,24400000.0,-7800000.0,20000000.0
3031,James Denton,Grace Unplugged,2507106.0,-446447.0,1700000.0
2146,Andy Samberg,"I Love You, Man",91600000.0,5800000.0,40000000.0
2766,Andy Samberg,Celeste and Jesse Forever,3094813.0,707406.5,840000.0
2913,Andy Samberg,That's My Boy,57300000.0,-41350000.0,70000000.0
532,Debra Messing,The Mothman Prophecies,55100000.0,-4450000.0,32000000.0
1297,Debra Messing,The Wedding Date,47175038.0,8587519.0,15000000.0
1729,Debra Messing,Lucky You,8382477.0,-50808761.5,55000000.0
2749,Angela Lansbury,Beauty and the Beast,425000000.0,187500000.0,25000000.0
2613,Jordana Beatty,Judy Moody and the Not Bummer Summer,17000000.0,-11500000.0,20000000.0
2071,Norman Reedus,The Boondock Saints,30471.0,-5984764.5,6000000.0
1026,Sean Faris,Sleepover,10148953.0,-4925523.5,10000000.0
1953,Sean Faris,Never Back Down,41627431.0,813715.5,20000000.0
3262,Andrea Logan White,Moms' Night Out,10500000.0,250000.0,5000000.0
2353,Scott Porter,The Good Guy,100688.0,-3149656.0,3200000.0
1823,Cory Monteith,Whisper,5285197.0,-9357401.5,12000000.0
545,Dwight Yoakam,Panic Room,196400000.0,50200000.0,48000000.0
1281,Dwight Yoakam,The Three Burials of Melquiades Estrada,9045364.0,-10477318.0,15000000.0
2328,Dwight Yoakam,Dirty Girl,55125.0,-3972437.5,4000000.0
1225,Rob Brydon,Mirror Mask,867000.0,-3566500.0,4000000.0
3541,Rob Brydon,The Huntsman: Winter's War,165000000.0,-32500000.0,115000000.0
770,John Michael Higgins,A Mighty Wind,18700000.0,3350000.0,6000000.0
2503,Gemma Jones,You Will Meet a Tall Dark Stranger,34300000.0,-4850000.0,22000000.0
1685,George Carlin,Happily N'Ever After,38000000.0,-28000000.0,47000000.0
165,Nigel Bennett,The Skulls,50800000.0,-9600000.0,35000000.0
2536,Don Johnson,Bucky Larson: Born to Be a Star,2500000.0,-7750000.0,9000000.0
1365,Dick Van Dyke,Curious George,69800000.0,-15100000.0,50000000.0
816,Jonathan Caouette,Tarnation,1200000.0,599781.68,218.32
1732,Ciarn Hinds,Margot at the Wedding,2897757.0,-8551121.5,10000000.0
1810,Ciarn Hinds,There Will Be Blood,76200000.0,13100000.0,25000000.0
2666,Ciarn Hinds,The Rite,96000000.0,11000000.0,37000000.0
3372,Ciarn Hinds,The Woman in Black,128500000.0,49250000.0,15000000.0
3470,Ciarn Hinds,Hitman: Agent 47,82300000.0,6150000.0,35000000.0
346,Al Green,On the Line,4403019.0,-13798490.5,16000000.0
711,Stephen Lang,Gods and Generals,12800000.0,-49600000.0,56000000.0
699,Ellen DeGeneres,Finding Nemo,940300000.0,376150000.0,94000000.0
1110,See cast,The Chumscrubber,351401.0,-9824299.5,10000000.0
3530,See cast,Dazed and Confused,8000000.0,-2900000.0,6900000.0
3454,Jerry Ferrara,Entourage,49300000.0,-14350000.0,39000000.0
231,Khalil Kain,Bones,8378853.0,-11810573.5,16000000.0
2549,Adam Beach,Cowboys & Aliens,174800000.0,-75600000.0,163000000.0
3021,Jonathan Groff,Frozen,1276000000.0,488000000.0,150000000.0
1583,Diane Delano,The Wicker Man,38800000.0,-20600000.0,40000000.0
62,Jim Caviezel,Frequency,68100000.0,3050000.0,31000000.0
218,Jim Caviezel,Angel Eyes,29715606.0,-38142197.0,53000000.0
461,Jim Caviezel,The Count of Monte Cristo,75400000.0,2700000.0,35000000.0
499,Jim Caviezel,High Crimes,63800000.0,-10100000.0,42000000.0
730,Jim Caviezel,I Am David,292376.0,-6853812.0,7000000.0
2729,Nestor Serrano,Act of Valor,81272766.0,28636383.0,12000000.0
2944,Tina Fey,Admission,18637201.0,-3681399.5,13000000.0
3239,Tina Fey,Muppets Most Wanted,80400000.0,-9800000.0,50000000.0
3516,Tina Fey,Whiskey Tango Foxtrot,24900000.0,-22550000.0,35000000.0
2354,Carey Mulligan,The Greatest,335976.0,-5832012.0,6000000.0
2420,Carey Mulligan,Never Let Me Go,9500000.0,-10250000.0,15000000.0
2490,Carey Mulligan,Wall Street: Money Never Sleeps,134700000.0,-2650000.0,70000000.0
846,Emilio Echevarra,The Alamo,225800000.0,5900000.0,107000000.0
2661,Henry Hopper,Restless,163265.0,-7918367.5,8000000.0
386,Wes Bentley,Soul Survivors,4299141.0,-14850429.5,17000000.0
1354,Charlie Hunnam,Children of Men,70000000.0,-41000000.0,76000000.0
3474,Charlie Hunnam,Crimson Peak,75000000.0,-17500000.0,55000000.0
443,Clint Eastwood,Blood Work,31794718.0,-34102641.0,50000000.0
978,Clint Eastwood,Million Dollar Baby,216800000.0,78400000.0,30000000.0
1902,Clint Eastwood,Gran Torino,270000000.0,102000000.0,33000000.0
107,Ernie Hudson,Miss Congeniality,212800000.0,61400000.0,45000000.0
2238,Dylan Walsh,The Stepfather,31100000.0,-4450000.0,20000000.0
2455,Dylan Walsh,Secretariat,60300000.0,-4850000.0,35000000.0
381,Judi Dench,The Shipping News,24690441.0,-25654779.5,38000000.0
2610,Judi Dench,J. Edgar,84600000.0,7300000.0,35000000.0
224,Ed Harris,A Beautiful Mind,313000000.0,98500000.0,58000000.0
795,Ed Harris,Radio,52300000.0,-3850000.0,30000000.0
1841,Ed Harris,Appaloosa,27665851.0,-6167074.5,20000000.0
3014,Ed Harris,The Face of Love,1500147.0,-3249926.5,4000000.0
3126,Ed Harris,Pain & Gain,86200000.0,17100000.0,26000000.0
3413,Ed Harris,Run All Night,71700000.0,-25750000.0,61600000.0
1883,Ben Stein,Expelled: No Intelligence Allowed,7700000.0,350000.0,3500000.0
1395,Ron Silver,Find Me Guilty,2600000.0,-11700000.0,13000000.0
2399,Ika Nord,Let the Right One In,11200000.0,-23400000.0,29000000.0
279,Joey Lauren Adams,Harvard Man,56653.0,-5471673.5,5500000.0
271,Max Beesley,Glitter,5300000.0,-19350000.0,22000000.0
2405,Laura Dern,Little Fockers,310700000.0,55350000.0,100000000.0
3361,Laura Dern,Wild,52500000.0,11250000.0,15000000.0
2671,Ulrich Thomsen,Season of the Witch,91600000.0,5800000.0,40000000.0
2511,Nick Frost,The Adventures of Tintin,374000000.0,52000000.0,135000000.0
2903,Nick Frost,Snow White and the Huntsman,396600000.0,28300000.0,170000000.0
663,Maggie Gyllenhaal,Casa de los Babys,475940.0,-562030.0,800000.0
482,Natascha McElhone,FeardotCom,18900000.0,-30550000.0,40000000.0
583,Natascha McElhone,Solaris,30000000.0,-32000000.0,47000000.0
