,total_rev,total_profit,count,title_names,total_budget,name,return
Gabriel Mann,323351495.0,-16324252.5,4,Josie and the Pussycats**Summer Catch**The Bourne Supremacy**Dominion: Prequel to the Exorcist**,178000000.0,Gabriel Mann,-0.0917092837079
John Ratzenberger,1973900000.0,576950000.0,3,WALL-E**Toy Story 3**Toy Story**,410000000.0,John Ratzenberger,1.40719512195
Jareb Dauplaise,84600000.0,12300000.0,1,Meet the Spartans**,30000000.0,Jareb Dauplaise,0.41
J Pat OMalley,205800000.0,98900000.0,1,The Jungle Book**,4000000.0,J Pat OMalley,24.725
Craig Robinson,383007065.0,-15496467.5,9,"Zack and Miri Make a Porno**The Goods: Live Hard, Sell Hard**Miss March**Hot Tub Time Machine**Escape from Planet Earth**This Is the End**Peeples**Get on Up**Hot Tub Time Machine 2**",207000000.0,Craig Robinson,-0.0748621618357
Zach Gilford,203514729.0,25757364.5,4,Post Grad**The Last Stand**Devil's Due**The Purge: Anarchy**,76000000.0,Zach Gilford,0.338912690789
Scott Reiniger,55000000.0,26000000.0,1,Dawn of the Dead**,1500000.0,Scott Reiniger,17.3333333333
Judy Davis,266617189.0,41308594.5,2,The Break-Up**Marie Antoinette**,92000000.0,Judy Davis,0.449006461957
Lauren Miller,1251749.0,-674125.5,1,"For a Good Time, Call...**",1300000.0,Lauren Miller,-0.518558076923
Sascha Radetsky,26385941.0,-4807029.5,1,Center Stage**,18000000.0,Sascha Radetsky,-0.267057194444
Ruby Barnhill,183300000.0,-48350000.0,1,The BFG**,140000000.0,Ruby Barnhill,-0.345357142857
Sophia Loren,53900000.0,-53050000.0,1,Nine**,80000000.0,Sophia Loren,-0.663125
Eddie Jemison,674000000.0,142000000.0,2,Ocean's Twelve**Ocean's Thirteen**,195000000.0,Eddie Jemison,0.728205128205
Hugh Dancy,403127607.0,-43636196.5,7,Ella Enchanted**King Arthur**Evening**Adam**Confessions of a Shopaholic**Martha Marcy May Marlene**Our Idiot Brother**,245200000.0,Hugh Dancy,-0.177961649674
Scott Glenn,1539188915.0,204994457.5,11,Vertical Limit**Buffalo Soldiers**The Silence of the Lambs**Training Day**The Bourne Ultimatum**Freedom Writers**W.**Secretariat**Sucker Punch**The Bourne Legacy**The Paperboy**,564600000.0,Scott Glenn,0.36307909582
Billy Slaughter,29672000.0,-7164000.0,1,12 Rounds**,22000000.0,Billy Slaughter,-0.325636363636
Gbenga Akinnagbe,24700000.0,-4650000.0,1,Lottery Ticket**,17000000.0,Gbenga Akinnagbe,-0.273529411765
Tom Fisher,88300000.0,-5850000.0,1,Shanghai Knights**,50000000.0,Tom Fisher,-0.117
Brant Daugherty,3800000.0,-2730000.0,1,The Starving Games**,4630000.0,Brant Daugherty,-0.589632829374
Bianca Santos,103600000.0,46800000.0,1,Ouija**,5000000.0,Bianca Santos,9.36
Drew Powell,22100000.0,-3950000.0,1,The Marine**,15000000.0,Drew Powell,-0.263333333333
Julio Oscar Mechoso,9069.0,-9995465.5,1,Janky Promoters**,10000000.0,Julio Oscar Mechoso,-0.99954655
Krysten Ritter,190900000.0,4450000.0,4,Confessions of a Shopaholic**She's Out of My League**Veronica Mars**Big Eyes**,91000000.0,Krysten Ritter,0.0489010989011
Cee Lo Green,24000000.0,-2000000.0,1,Sparkle**,14000000.0,Cee Lo Green,-0.142857142857
Harry Connick Jr,382346156.0,30173078.0,5,Basic**P.S. I Love You**New in Town**Dolphin Tale**Dolphin Tale 2**,161000000.0,Harry Connick Jr,0.18741042236
Jonas Brothers,70600000.0,28300000.0,1,Hannah Montana and Miley Cyrus: Best of Both Worlds Concert**,7000000.0,Jonas Brothers,4.04285714286
Cam Gigandet,431929007.0,-39035496.5,10,Never Back Down**Pandorum**The Unborn**Burlesque**Easy A**Priest**The Roommate**Trespass**Plush**In the Blood**,255000000.0,Cam Gigandet,-0.153080378431
Jackie Chan,3603368701.0,674684350.5,14,Shanghai Noon**Rush Hour 2**Rush Hour**The Tuxedo**The Medallion**Shanghai Knights**Around the World in 80 Days**Rush Hour 3**The Forbidden Kingdom**Kung Fu Panda**The Karate Kid**The Spy Next Door**Kung Fu Panda 2**Kung Fu Panda 3**,1127000000.0,Jackie Chan,0.59865514685
Jon Voight,3425161519.0,527380759.5,17,Mission: Impossible**Ali**Lara Croft: Tomb Raider**Pearl Harbor**Zoolander**Holes**Anaconda**The Manchurian Candidate**National Treasure**Superbabies: Baby Geniuses 2**Glory Road**National Treasure: Book of Secrets**Transformers**An American Carol**Anywhere But Home**Pride and Glory**Getaway**,1185200000.0,Jon Voight,0.444971953679
Jeffrey Wright,3035495144.0,387147572.0,16,Shaft**Ali**Broken Flowers**Syriana**Casino Royale**Lady in the Water**The Invasion**Cadillac Records**Quantum of Solace**W.**Extremely Loud & Incredibly Close**The Ides of March**Broken City**The Hunger Games: Catching Fire**The Inevitable Defeat of Mister and Pete**The Good Dinosaur**,1130600000.0,Jeffrey Wright,0.342426651336
Stephen Root,416773952.0,-57613024.0,6,"Jersey Girl**Leatherheads**Rango**Red State**Hello, My Name Is Doris**Mike and Dave Need Wedding Dates**",266000000.0,Stephen Root,-0.216590315789
Michael T Weiss,8378853.0,-11810573.5,1,Bones**,16000000.0,Michael T Weiss,-0.73816084375
Ezra Miller,41275862.0,1637931.0,2,City Island**The Perks of Being a Wallflower**,19000000.0,Ezra Miller,0.0862068947368
Andy Davoli,14069721.0,-7965139.5,1,Knockaround Guys**,15000000.0,Andy Davoli,-0.5310093
Ben Chaplin,227454215.0,-86672892.5,7,Lost Souls**Birthday Girl**Murder by Numbers**Two Weeks**The Water Horse: Legend of the Deep**Me and Orson Welles**Little Boy**,200400000.0,Ben Chaplin,-0.432499463573
Sean OBryan,205800000.0,42900000.0,1,London Has Fallen**,60000000.0,Sean OBryan,0.715
Sharif Atkins,515065.0,-2742467.5,1,Preacher's Kid**,3000000.0,Sharif Atkins,-0.914155833333
Michael Chiklis,797839034.0,78919517.0,4,Fantastic Four**Fantastic Four: Rise of the Silver Surfer**Eagle Eye**High School**,320000000.0,Michael Chiklis,0.246623490625
Katharine Ross,7300000.0,-850000.0,1,Donnie Darko**,4500000.0,Katharine Ross,-0.188888888889
Rumer Willis,27200000.0,1100000.0,1,Sorority Row**,12500000.0,Rumer Willis,0.088
Vin Diesel,5179800902.0,1326600451.0,16,Boiler Room**Pitch Black**The Fast and the Furious**Knockaround Guys**xXx**A Man Apart**The Chronicles of Riddick**The Pacifier**Find Me Guilty**Babylon A.D.**Fast & Furious**Fast Five**Fast & Furious 6**Riddick**Guardians of the Galaxy**Furious 7**,1263300000.0,Vin Diesel,1.05010721998
Ken Howard,193000000.0,23500000.0,2,Rambo**The Wedding Ringer**,73000000.0,Ken Howard,0.321917808219
Maria Conchita Alonzo,16907725.0,-6546137.5,1,Material Girls**,15000000.0,Maria Conchita Alonzo,-0.436409166667
Method Man,66783790.0,-17608105.0,3,How High**Soul Plane**Keanu**,51000000.0,Method Man,-0.345256960784
George Bancroft,1000000.0,-345710.0,1,Mr. Deeds Goes to Town**,845710.0,George Bancroft,-0.40878078774
Sterling Jerins,79712387.0,16856193.5,2,And So It Goes**No Escape**,23000000.0,Sterling Jerins,0.732877978261
Matthias Schoenaerts,10100000.0,-8950000.0,1,The Loft**,14000000.0,Matthias Schoenaerts,-0.639285714286
Courtland Mead,44400000.0,-800000.0,1,Recess: School's Out**,23000000.0,Courtland Mead,-0.0347826086957
Alexandra Jamieson,22200000.0,11035000.0,1,Super Size Me**,65000.0,Alexandra Jamieson,169.769230769
Gemma Arterton,1705144196.0,286572098.0,6,Quantum of Solace**Clash of the Titans**Prince of Persia: The Sands of Time**Hansel & Gretel: Witch Hunters**Runner Runner**The Voices**,566000000.0,Gemma Arterton,0.506311127208
Pat Crawford Brown,65784503.0,-22107748.5,1,Stuck on You**,55000000.0,Pat Crawford Brown,-0.401959063636
Michael RaymondJames,937000.0,-131500.0,1,Road to Paloma**,600000.0,Michael RaymondJames,-0.219166666667
James Whitmore,70700000.0,-42450000.0,2,The Majestic**Planet of the Apes**,77800000.0,James Whitmore,-0.545629820051
Mary Steenburgen,1074717559.0,189058779.5,12,Life as a House**Casa de los Babys**Elf**Marilyn Hotchkiss' Ballroom Dancing and Charm School**Nobel Son**Anywhere But Home**Step Brothers**Did You Hear About the Morgans?**The Proposal**Dirty Girl**Last Vegas**Song One**,348300000.0,Mary Steenburgen,0.54280442004
Famke Janssen,3007200000.0,678600000.0,11,X-Men**Don't Say a Word**I Spy**X2**Hide and Seek**X-Men: The Last Stand**Taken**Taken 2**Hansel & Gretel: Witch Hunters**The Wolverine**Taken 3**,825000000.0,Famke Janssen,0.822545454545
Phylicia Rashad,95170263.0,585131.5,3,For Colored Girls**Just Wright**Good Deeds**,47000000.0,Phylicia Rashad,0.012449606383
Imogen Poots,293624782.0,23812391.0,5,Solitary Man**Fright Night**That Awkward Moment**Need for Speed**Green Room**,123000000.0,Imogen Poots,0.193596674797
Danny DeVito,882113160.0,-110943420.0,13,Drowning Mona**Heist**What's the Worst That Could Happen?**Death to Smoochy**Anything Else**Big Fish**Be Cool**Get Shorty**Deck the Halls**Nobel Son**Solitary Man**When in Rome**The Lorax**,552000000.0,Danny DeVito,-0.200984456522
Sacha Baron Cohen,2318300000.0,473650000.0,8,Borat**Talladega Nights: The Ballad of Ricky Bobby**Sweeney Todd: The Demon Barber of Fleet Street**Madagascar: Escape 2 Africa**Hugo**The Dictator**Madagascar 3: Europe's Most Wanted**Grimsby**,685500000.0,Sacha Baron Cohen,0.690955506929
Shyann McClure,84100000.0,22050000.0,1,Premonition**,20000000.0,Shyann McClure,1.1025
Joseph GordonLevitt,3046228013.0,496164006.5,16,Treasure Planet**Brick**The Lookout**Stop-Loss**500 Days of Summer**G.I. Joe: The Rise of Cobra**Inception**50/50**Hesher**The Dark Knight Rises**Lincoln**Looper**Premium Rush**Don Jon**Sin City: A Dame to Kill For**Snowden**,1026950000.0,Joseph GordonLevitt,0.483143294708
Judith Hill,5800000.0,1900000.0,1,20 Feet from Stardom**,1000000.0,Judith Hill,1.9
James Coburn,982124588.0,284062294.0,5,"The Nutty Professor**Monsters, Inc.**Snow Dogs**Charade**The Magnificent Seven**",207000000.0,James Coburn,1.37228161353
ClareHope Ashitey,70000000.0,-41000000.0,1,Children of Men**,76000000.0,ClareHope Ashitey,-0.539473684211
Adam Sevani,159300000.0,49650000.0,1,Step Up 3**,30000000.0,Adam Sevani,1.655
with Patrick Stewart,388998.0,-12805501.0,1,The Game of Their Lives**,13000000.0,with Patrick Stewart,-0.985038538462
Chris Messina,383208717.0,62604358.5,6,Made of Honor**Vicky Cristina Barcelona**Away We Go**Julie & Julia**Devil**Cake**,129000000.0,Chris Messina,0.485305104651
Michael Vartan,231312690.0,34656345.0,3,The Next Best Thing**One Hour Photo**Monster-in-Law**,81000000.0,Michael Vartan,0.427856111111
S Epatha Merkerson,52300000.0,-3850000.0,1,Radio**,30000000.0,S Epatha Merkerson,-0.128333333333
Keith Carradine,1000000.0,-3500000.0,1,Ain't Them Bodies Saints**,4000000.0,Keith Carradine,-0.875
Greg Germann,267016772.0,-11991614.0,5,Down to Earth**Joe Somebody**Friends with Money**Quarantine**Get Hard**,145500000.0,Greg Germann,-0.0824165910653
Michael Rosenbaum,181063711.0,4831855.5,5,Urban Legend**Poolhall Junkies**Sorority Boys**Racing Stripes**Kickin' It Old Skool**,85700000.0,Michael Rosenbaum,0.0563810443407
Malcolm McDowell,323725443.0,-76137278.5,9,Just Visiting**I Spy**The Company**Bobby Jones: Stroke of Genius**Halloween**Delgo**Halloween II**Easy A**Silent Hill: Revelation**,238000000.0,Malcolm McDowell,-0.319904531513
Alison Brie,375100000.0,39550000.0,4,Scream 4**The Five-Year Engagement**Get Hard**How to Be Single**,148000000.0,Alison Brie,0.26722972973
Emily Barclay,140100000.0,-9950000.0,1,Legend of the Guardians: The Owls of Ga'Hoole**,80000000.0,Emily Barclay,-0.124375
Vincent Piazza,68455774.0,-28872113.0,2,Rocket Science**Jersey Boys**,63100000.0,Vincent Piazza,-0.457561220285
Victoria Smurfit,37700000.0,-33150000.0,1,Bulletproof Monk**,52000000.0,Victoria Smurfit,-0.6375
Jason Beghe,3336053.0,-8331973.5,1,Atlas Shrugged: Part II**,10000000.0,Jason Beghe,-0.83319735
Vincent Pastore,6282446.0,-6858777.0,1,Deuces Wild**,10000000.0,Vincent Pastore,-0.6858777
Audrina Patridge,27200000.0,1100000.0,1,Sorority Row**,12500000.0,Audrina Patridge,0.088
Viola Davis,2073422073.0,175711036.5,17,Far From Heaven**Get Rich or Die Tryin'**The Architect**Doubt**Madea Goes to Jail**Eat Pray Love**It's Kind of a Funny Story**Knight and Day**Extremely Loud & Incredibly Close**The Help**Won't Back Down**Beautiful Creatures**Ender's Game**Prisoners**Get on Up**Blackhat**Suicide Squad**,861000000.0,Viola Davis,0.204077858885
Hadley Belle Miller,246200000.0,24100000.0,1,The Peanuts Movie**,99000000.0,Hadley Belle Miller,0.243434343434
Zac Efron,1853863429.0,452931714.5,15,Hairspray**High School Musical 3: Senior Year**17 Again**Me and Orson Welles**Charlie St. Cloud**New Year's Eve**The Lorax**The Lucky One**The Paperboy**Parkland**That Awkward Moment**Neighbors**Dirty Grandpa**Neighbors 2: Sorority Rising**Mike and Dave Need Wedding Dates**,474000000.0,Zac Efron,0.955552140295
Jaeden Lieberher,6200000.0,-14900000.0,1,Midnight Special**,18000000.0,Jaeden Lieberher,-0.827777777778
Lenny Kravitz,1799600000.0,651800000.0,4,Precious**The Hunger Games**The Butler**The Hunger Games: Catching Fire**,248000000.0,Lenny Kravitz,2.62822580645
Ali Larter,659605318.0,121802659.0,6,American Outlaws**Jay and Silent Bob Strike Back**Final Destination 2**Resident Evil: Extinction**Obsessed**Resident Evil: Afterlife**,208000000.0,Ali Larter,0.585589706731
Francesca Smith,15200000.0,4600000.0,1,Hey Arnold!: The Movie**,3000000.0,Francesca Smith,1.53333333333
Melissa Joan Hart,67900000.0,5950000.0,2,Recess: School's Out**God's Not Dead 2**,28000000.0,Melissa Joan Hart,0.2125
Angelababy,82300000.0,6150000.0,1,Hitman: Agent 47**,35000000.0,Angelababy,0.175714285714
Ellie Cornell,13800000.0,-5100000.0,1,House of the Dead**,12000000.0,Ellie Cornell,-0.425
Jesse Eisenberg,2976216373.0,684208186.5,13,Cursed**The Squid and the Whale**The Hunting Party**Adventureland**Zombieland**The Social Network**Solitary Man**30 Minutes or Less**Rio**Now You See Me**Rio 2**Batman v Superman: Dawn of Justice**Now You See Me 2**,803900000.0,Jesse Eisenberg,0.851111066675
Jason Davis,44400000.0,-800000.0,1,Recess: School's Out**,23000000.0,Jason Davis,-0.0347826086957
Brad William Henke,4633643.0,-4383178.5,3,Sherrybaby**Choke**Struck by Lightning**,6700000.0,Brad William Henke,-0.654205746269
Jeff C Ballard,5000000.0,1000000.0,1,The Marine 3: Homefront**,1500000.0,Jeff C Ballard,0.666666666667
Moneca Delain,13500000.0,-5250000.0,1,Trick 'r Treat**,12000000.0,Moneca Delain,-0.4375
Nick Searcy,443139154.0,111569577.0,2,Cast Away**The Comebacks**,110000000.0,Nick Searcy,1.01426888182
Scott Foley,161800000.0,40900000.0,1,Scream 3**,40000000.0,Scott Foley,1.0225
Fred Dalton Thompson,114300000.0,22150000.0,2,Racing Stripes**God's Not Dead 2**,35000000.0,Fred Dalton Thompson,0.632857142857
Briana Evigan,264200000.0,57100000.0,3,Step Up 2: The Streets**Sorority Row**Step Up: All In**,75000000.0,Briana Evigan,0.761333333333
Sean Maguire,84600000.0,12300000.0,1,Meet the Spartans**,30000000.0,Sean Maguire,0.41
Scott Caan,798317400.0,63658700.0,8,Boiler Room**Ready to Rumble**American Outlaws**Ocean's Twelve**Friends with Money**Brooklyn Rules**Ocean's Thirteen**Meet Dave**,335500000.0,Scott Caan,0.189742771982
Jamal Woolard,44400000.0,2200000.0,1,Notorious**,20000000.0,Jamal Woolard,0.11
Shane Carruth,1009641.0,447820.5,2,Primer**Upstream Color**,57000.0,Shane Carruth,7.8565
Tress MacNeille,543100000.0,193550000.0,2,Hey Arnold!: The Movie**The Simpsons Movie**,78000000.0,Tress MacNeille,2.48141025641
Gary Sinise,497878323.0,-140060838.5,7,Mission to Mars**Reindeer Games**Impostor**The Human Stain**The Big Bounce**The Forgotten**Open Season**,389000000.0,Gary Sinise,-0.360053569409
Karley Scott Collins,9400000.0,1700000.0,1,The Collector**,3000000.0,Karley Scott Collins,0.566666666667
Rodolfo Palacios,120700000.0,20350000.0,1,Apocalypto**,40000000.0,Rodolfo Palacios,0.50875
Lee Pace,1734313717.0,396856858.5,3,Infamous**The Hobbit: The Desolation of Smaug**Guardians of the Galaxy**,470300000.0,Lee Pace,0.843837674888
John Ashton,34600000.0,-1700000.0,1,Gone Baby Gone**,19000000.0,John Ashton,-0.0894736842105
Vivian Wu,11348205.0,-325897.5,1,Snow Flower and the Secret Fan**,6000000.0,Vivian Wu,-0.05431625
Rupert Everett,2235862772.0,577931386.0,6,The Next Best Thing**The Wild Thornberrys Movie**Shrek 2**Shrek the Third**Stardust**Miss Peregrine's Home for Peculiar Children**,540000000.0,Rupert Everett,1.07024330741
Lucas Till,718900000.0,121450000.0,4,Hannah Montana: The Movie**Paranoia**X-Men: Apocalypse**The Disappointments Room**,238000000.0,Lucas Till,0.510294117647
Mary Birdsong,22000000.0,1000000.0,1,Reno 911!: Miami**,10000000.0,Mary Birdsong,0.1
Harold Perrineau,133898975.0,-2050512.5,4,Woman on Top**The Best Man Holiday**The Best Man**Sabotage**,69000000.0,Harold Perrineau,-0.0297175724638
Peter Stormare,1624650275.0,102825137.5,10,Chocolat**Windtalkers**Bad Boys II**The Brothers Grimm**Dylan Dog: Dead of Night**Lockout**Hansel & Gretel: Witch Hunters**The Last Stand**22 Jump Street**Penguins of Madagascar**,709500000.0,Peter Stormare,0.144926198027
Kate Nelligan,84100000.0,22050000.0,1,Premonition**,20000000.0,Kate Nelligan,1.1025
Shaun Toub,951300000.0,150650000.0,3,The Nativity Story**Iron Man**The Last Airbender**,325000000.0,Shaun Toub,0.463538461538
Portia Doubleday,104651093.0,4325546.5,2,Youth in Revolt**Carrie**,48000000.0,Portia Doubleday,0.0901155520833
Marian Zapico,967369.0,-29516315.5,1,Tekken**,30000000.0,Marian Zapico,-0.983877183333
Jill Ritchie,12597446.0,-21201277.0,2,Ready to Rumble**D.E.B.S.**,27500000.0,Jill Ritchie,-0.770955527273
Jennifer Sipes,29500000.0,-10350000.0,1,W.**,25100000.0,Jennifer Sipes,-0.41235059761
Seth Rogen,4664613221.0,926636610.5,23,"The 40-Year-Old Virgin**You, Me and Dupree**Knocked Up**Superbad**Horton Hears a Who!**Kung Fu Panda**Pineapple Express**The Spiderwick Chronicles**Zack and Miri Make a Porno**Funny People**Monsters vs. Aliens**Observe and Report**50/50**The Green Hornet**Kung Fu Panda 2**Paul**The Guilt Trip**This Is the End**Neighbors**The Interview**Kung Fu Panda 3**Neighbors 2: Sorority Rising**Sausage Party**",1405670000.0,Seth Rogen,0.659213478626
Alex Meneses,59500000.0,-53250000.0,1,The Flintstones in Viva Rock Vegas**,83000000.0,Alex Meneses,-0.64156626506
Drew Fuller,1530479.0,-39234760.5,1,Blonde Ambition**,40000000.0,Drew Fuller,-0.9808690125
Phyllis Somerville,14800000.0,-18600000.0,1,Little Children**,26000000.0,Phyllis Somerville,-0.715384615385
Christian Kane,101500000.0,32750000.0,1,Just Married**,18000000.0,Christian Kane,1.81944444444
QTip,1522377.0,-7238811.5,1,She Hate Me**,8000000.0,QTip,-0.9048514375
Jena Malone,231493584.0,-71253208.0,10,Donnie Darko**Life as a House**The Dangerous Lives of Altar Boys**Saved!**Into the Wild**The Ruins**The Messenger**Sucker Punch**Inherent Vice**The Neon Demon**,187000000.0,Jena Malone,-0.381033197861
Miriam Shor,3600000.0,-4200000.0,1,Hedwig and the Angry Inch**,6000000.0,Miriam Shor,-0.7
Jessica Capshaw,36700000.0,8350000.0,1,Valentine**,10000000.0,Jessica Capshaw,0.835
Tommy Lee Jones,3545959522.0,522479761.0,20,Rules of Engagement**Space Cowboys**Men in Black II**Men in Black**The Hunted**The Missing**Man of the House**The Three Burials of Melquiades Estrada**A Prairie Home Companion**In the Valley of Elah**No Country for Old Men**The Company Men**Captain America: The First Avenger**Hope Springs**Lincoln**Men in Black 3**The Homesman**Criminal**Jason Bourne**Mechanic: Resurrection**,1250500000.0,Tommy Lee Jones,0.417816682127
Peter Berg,241700000.0,44850000.0,2,Corky Romano**Collateral**,76000000.0,Peter Berg,0.590131578947
Sara Gilbert,47100000.0,-6450000.0,1,High Fidelity**,30000000.0,Sara Gilbert,-0.215
Deragh Campbell,22214.0,-31287.0,1,I Used to Be Darker**,42394.0,Deragh Campbell,-0.73800537812
Shawnee Smith,186300000.0,84150000.0,2,Saw II**The Grudge 3**,9000000.0,Shawnee Smith,9.35
Sid Haig,37753837.0,4126918.5,3,House of 1000 Corpses**The Devil's Rejects**Night of the Living Dead 3D**,14750000.0,Sid Haig,0.279791084746
